broad_category,level1_subject,level2_subject,specific_subject,volume_index,volume_title,source,paragraph_id,primary_subject,annotation_supported,original_subject,text
神怪妖魅,龙,龙,龙,24,卷十一·广知,卷十一·广知-14,V24-P014,百体中,no,龙,百体中有悬针书、垂露书、秦王破冢书、金鹊书、虎爪书、倒薤书、偃波书、信幡书、飞帛书、籀书、谬（一云缪）、篆书、制书、列书、日书、月书、风书、署书、虫食叶书、胡书、蓬书、天竺书、楷书、横书、芝英隶、钟隶、鼓隶、龙虎篆、麒麟篆、鱼篆、虫篆、乌篆、鼠篆、牛书、兔书、草书、龙草书、狼书、犬书、鸡书、震书、反左书、行押书、揖书、景书、半草书。
神怪妖魅,龙,龙,龙,24,卷十一·广知,卷十一·广知-16,V24-P016,西域书,no,龙,西域书有驴唇书、莲叶书、节分书、大秦书、驮乘书、牛书、树叶书、起尸书、石旋书、覆书、天书、龙书、鸟音书等，有六十四种。
神怪妖魅,龙,龙,龙,24,卷十一·广知,卷十一·广知-17,V24-P017,胡综、博物,no,龙,胡综、博物，孙权时掘得铜匣，长二尺七寸，以琉璃为盖。又一白玉如意，所执处皆刻龙虎及蝉形，莫能识其由。使人问综，综曰：「昔秦皇以金陵有天子气，平诸山阜，处处辄埋宝物，以当王气。此盖是乎？」
神怪妖魅,龙,龙,龙,24,卷十一·广知,卷十一·广知-29,V24-P029,或言龙血入地,no,龙,或言龙血入地为琥珀。《南蛮记》：「宁州沙中有折腰蜂，岸崩则蜂出，土人烧治以为琥珀。」
神怪妖魅,龙,龙,龙,24,卷十一·广知,卷十一·广知-34,V24-P034,王彦威尚书,no,龙,王彦威尚书在汴州，二年，夏旱，时袁王传季寓汴，因宴王以旱为言，季醉曰：「欲雨甚易耳。可求蛇医四头，十石瓮二枚，每瓮实以水，浮二蛇医，以木盖密泥之，分置于闲处，瓮前后设席烧香。选小儿十岁已下十馀，令执小青竹，昼夜更击其瓮，不得少辍。」王如言试之，一日两夜雨大注。旧说龙与蛇师为亲家焉。
神怪妖魅,龙,龙,龙,24,卷十一·广知,卷十一·广知-9,V24-P009,身神及诸神名异者,no,龙,身神及诸神名异者，脑神曰觉元，发神曰玄华，目神曰虚监，血神曰冲龙王，舌神曰始梁。
神怪妖魅,龙,龙,龙,25,卷十二·语资,卷十二·语资-23,V25-P023,马仆射（一,no,龙,马仆射（一曰「侍中」）既立勋业，颇自矜伐，常有陶侃之意，故呼田悦为钱龙，至今为义士非之。当时有揣其意者，乃先著谣于军中，曰：「斋钟动也，和尚不上堂。」月馀，方异其服色，谒之，言善相。马遽见，因请远左右，曰：「公相非人臣，然小有未通处，当得宝物直数千万者，可以通之。」马初不实之，客曰：「公岂不闻谣乎？正谓公也。『斋钟动』，时至也。『和尚』，公之名。『不上堂』，不自取也。」马听之始惑，即为具肪玉、纹犀及具珠焉。客一去不复知之，马病剧，方悔之也。
神怪妖魅,龙,龙,龙,25,卷十二·语资,卷十二·语资-8,V25-P008,晋罗什与人棋,no,龙,晋罗什与人棋，拾敌死子，空处如龙凤形。或言王积薪对玄宗棋局毕，悉持（一曰时）出。
神怪妖魅,龙,龙,龙,27,卷十四·诺皋记上,卷十四·诺皋记上-11,V27-P011,河伯,no,龙,河伯，人面，乘两龙（一曰冰夷，一曰冯夷）。又曰人面鱼身。《金匮》言名冯循（一作）。《河图》言姓吕名夷，《穆天子传》言无夷，《淮南子》言冯迟。《圣贤记》言：「服八石，得水仙。」《抱朴子》曰：「八月上庚日，溺河。」
神怪妖魅,龙,龙,龙,27,卷十四·诺皋记上,卷十四·诺皋记上-13,V27-P013,《太真科经》说,no,龙,《太真科经》说，有鬼仙，丙戌日鬼名{龙}生，丙午日鬼名挺农，乙卯日鬼名天陪，戊午日鬼名耳述，壬戌日鬼名，辛丑日鬼名，乙酉日鬼名聂左，丙辰日鬼名夭雄，辛卯日鬼名{棘心}，酉虫鬼名发廷，厕鬼名顼天竺（一曰笙）。语忘、敬遗，二鬼名，妇人临产呼之，不害人。长三寸三分，上下乌衣。马鬼名赐，蛇鬼名侠刂石圭（一曰{厘儿}），井鬼名琼，衣服鬼名甚僚。神荼、郁垒领万鬼。
神怪妖魅,龙,龙,龙,27,卷十四·诺皋记上,卷十四·诺皋记上-14,V27-P014,古龟兹国王阿,no,龙,古龟兹国王阿主儿者，有神异，力能降伏毒龙。时有贾人买市人金银宝货，至夜中，钱并化为炭。境内数百家皆失金宝。王有男先出家，成阿罗汉果。王问之，罗汉曰：「此龙所为。龙居北山，其头若虎，今在某处眠耳。」王乃易衣持剑默出。至龙所，见龙卧，将欲斩之，因曰：「吾斩寐龙，谁知吾有神力。」遂叱龙，龙惊起，化为狮子，王即乘其上。龙怒，作雷声，腾空至城北二十里。王谓龙曰：「尔不降，当断尔头。」龙惧王神力，乃作人语曰：「勿杀我，我当与王乘，欲有所向，随心即至。」王许之。后常乘龙而行。
神怪妖魅,龙,龙,龙,27,卷十四·诺皋记上,卷十四·诺皋记上-27,V27-P027,大定,no,龙,大定初，有士人随新罗使，风吹至一处，人皆长须，语与唐言通，号长须国。人物茂盛，栋宇衣冠，稍异中国，地曰扶桑洲。其署官品，有正长、戢波、目役，岛逻等号。士人历谒数处，其国皆敬之。忽一日，有车马数十，言大王召客。行两日方至三大城，甲士守门焉。使者导士人入伏谒，殿宇高敞，仪卫如王者。见士人拜伏，小起，乃拜士人为司风长，兼附马。其主甚美，有须数十根。士人威势ピ赫，富有珠玉，然每归见其妻则不悦。其王多月满夜则大会，后遇会，士人见姬嫔悉有须，因赋诗曰：「花无蕊不妍，女无须亦丑。丈人试遣总无，未必不如总有。」王大笑曰：「驸马竟未能忘情于小女颐颔间乎？」经十馀年，士人有一儿二女。忽一日，其君臣忧感，士人怪问之，王泣曰：「吾国有难，祸在旦夕，非驸马不能救。」士人惊曰：「茍难可弭，性命不敢辞也。」王乃令具舟，命两使随士人，谓曰：「烦驸马一谒海龙王，但言东海第三汊第十岛长须国有难求救。我国绝微，须再三言之。」因涕泣执手而别。士人登舟，瞬息至岸。岸沙悉七宝，人皆衣冠长大。士人乃前，求谒龙王。龙宫状如佛寺所图天宫，光明迭激，目不能视。龙王降阶迎士人，齐级升殿。访其来意，士人具说，龙王即令速勘。良久，一人自外白曰：「境内并无此国。」其人复哀祈，言长须国在东海第三汊第七岛。龙王复叱使者：「细寻勘速报。」经食顷，使者返，曰：「此岛虾合供大王此月食料，前日已追到。」龙王笑曰：「客固为虾所魅耳。吾虽为王，所食皆禀天符，不得妄食。今为客减食。」乃令引客视之，见铁锅数十如屋，满中是虾。有五六头色赤，大如臂，见客跳跃，似求救状。引者曰：「此虾王也。」士人不觉悲泣，龙王命放虾王一锅，令二使送客归中国。一夕，至登州。回顾二使，乃巨龙也。
神怪妖魅,龙,龙,龙,27,卷十四·诺皋记上,卷十四·诺皋记上-36,V27-P036,郑相,no,龙,郑相在梁州，有龙兴寺僧智圆，善总持敕勒之术，制邪理痛多著效，日有数十人候门。智圆腊高稍倦，郑公颇敬之。因求住城东隙地，郑公为起草屋种植，有沙弥、行者各一人。居之数年，暇日，智圆向阳科脚甲，有妇人布衣，甚端丽，至阶作礼。智圆遽整衣，怪问：「弟子何由至此？」妇人因泣曰：「妾不幸夫亡而子幼小，老母危病。知和尚神咒助力，乞加救护。」智圆曰：「贫道本厌城隍喧啾，兼烦于招谢，弟子母病，可就此为加持也。」妇人复再三泣请，且言母病剧，不可举扶，智圆亦哀而许之。乃言从此向北二十馀里一村，村侧近有鲁家庄，但访韦十娘所居也。智圆诘朝如言行二十馀里，历访悉无而返。来日妇人复至，僧责曰：「贫道昨日远赴约，何差谬如此？」妇人言：「只去和尚所止处二三里耳。和尚慈悲，必为再往。」僧怒曰：「老僧衰暮，今誓不出。」妇人乃声高曰：「慈悲何在耶？今事须去。」因上阶牵僧臂。惊迫，亦疑其非人，恍惚间以刀子刺之，妇人遂倒，乃沙弥误中刀，流血死矣。僧忙然，遽与行者瘗之于饭瓮下。沙弥本村人，家去兰若十七八里。其日，其家悉在田，有人皂衣揭幞，乞浆于田中。村人访其所由，乃言居近智圆和尚兰若。沙弥之父欣然访其子耗，其人请问，具言其事，盖魅所为也。沙弥父母尽皆号哭诣僧，僧犹绐焉。其父乃锹索而获，即诉于官。郑公大骇，俾求盗吏细按，意其必冤也。僧具陈状：「贫道宿债，有死而已。」按者亦以死论。僧求假七日，令持念为将来资粮，郑公哀而许之。僧沐浴设坛，急印契缚暴考其魅。凡三夕，妇人见于坛上，言：「我类不少，所求食处辄为和尚破除。沙弥且在，能为誓不持念，必相还也。」智圆恳为设誓，妇人喜曰：「沙弥在城南某村几里古丘中。」僧言于官，吏用其言寻之，沙弥果在，神已痴矣。发沙弥棺，中乃苕帚也。僧始得雪，自是绝珠贯，不复道一梵字。
神怪妖魅,龙,龙,龙,27,卷十四·诺皋记上,卷十四·诺皋记上-37,V27-P037,元和,no,龙,元和初，洛阳村百姓王清，佣力得钱五银。因买田畔一枯栗树，将为薪以求利。经宿，为邻人盗斫，创及腹，忽有黑蛇举首如臂，人语曰：「我王清本也，汝勿斫。」其人惊惧，失斤而走。及明，王清率子孙薪之，复掘其根，根下得大瓮二，散钱实之。王清因是获利而归。十馀年巨富，遂钱成龙形，号王清本。
神怪妖魅,龙,龙,龙,27,卷十四·诺皋记上,卷十四·诺皋记上-6,V27-P006,天翁姓张名坚,no,龙,天翁姓张名坚，字刺渴，渔阳人。少不羁，无所拘忌。常张罗得一白雀，爱而养之。梦天刘翁责怒，每欲杀之，白雀辄以报坚，坚设诸方待之，终莫能害。天翁遂下观之，坚盛设宾主，乃窃骑天翁车，乘白龙，振策登天。天公乘馀龙追之，不及。坚既到玄宫，易百官，杜塞北门，封白雀为上卿侯，改白雀之胤不产于下土。刘翁失治，徘徊五岳作灾。坚患之，以刘翁为太山太守，主生死之籍。
神怪妖魅,龙,龙,龙,28,卷十五·诺皋记下,卷十五·诺皋记下-10,V28-P010,史秀才者,no,龙,有史秀才者，元和中，曾与道流游华山。时暑，环憩一小溪。忽有一叶，大如掌，红润可爱，随流而下。史独接得，置怀中。坐食顷，觉怀中渐重。潜起观之，觉叶上鳞起，栗栗而动，史惊惧，弃林中，遽白众曰：「此必龙也，可速去矣。」须臾，林中白烟生，弥于一谷。史下山未半，风雷大至。
神怪妖魅,龙,龙,龙,28,卷十五·诺皋记下,卷十五·诺皋记下-13,V28-P013,山萧,no,龙,山萧，一名山臊，《神异经》作犬参（一曰操），《永嘉郡记》作山魅，一名山骆，一名蛟（一曰），一名濯肉，一名热肉，一名晖，一名飞龙。如鸠，青色，亦曰治乌。巢大如五斗器，饰以土垩，赤白相见，状如射侯。犯者能役虎害人，烧人庐舍，俗言山魈。
神怪妖魅,龙,龙,龙,28,卷十五·诺皋记下,卷十五·诺皋记下-22,V28-P022,陵州龙兴寺僧惠恪,no,龙,陵州龙兴寺僧惠恪，不拘戒律，力举石臼。好客，往来多依之。常夜会寺僧十馀，设煎饼。二更，有巨手被毛如胡鹿，大言曰：「乞一煎饼。」众僧惊散，惟惠恪掇煎饼数枚，置其掌中。魅因合拳，僧遂极力急握之。魅哀祈，声甚切，惠恪呼家人斫之。及断，乃鸟一羽也。明日，随其血踪出寺，西南入溪，至一岩罅而灭。惠恪率人发掘，乃一坑{石}石。
神怪妖魅,龙,龙,龙,28,卷十五·诺皋记下,卷十五·诺皋记下-4,V28-P004,僧无可,no,龙,僧无可言，近传有白将军者，常于曲江洗马，马忽跳出惊走。前足有物，色白如衣带，萦绕数匹。遽令解之，血流数升。白异之，遂封纸帖中，藏衣箱内。一日，送客至水，出示诸客。客曰：「盍以水试之？」白以鞭筑地成窍，置虫于中，沃盥其上。少顷，虫蠕蠕如长，窍中泉涌，倏忽自盘若一席，有黑气如香烟，径出檐外。众惧曰：「必龙也。」遂急归。未数里，风雨忽至，大震数声。
神怪妖魅,龙,龙,龙,29,卷十六·广动植之一,卷十六·广动植之一-3,V29-P003,羽嘉,no,龙,羽嘉生飞龙，飞龙生凤，凤生鸾，鸾生庶鸟。应龙生建鸟，建鸟生麒麟，骐麟生庶兽。分鳞生蛟龙，蛟龙生鲲鲠，鲲鲠生建邪，建邪生庶鱼。分潭生先龙，先龙生玄亢，玄亢生灵龟，灵龟生庶龟。日冯生玄阳阏，玄阳阏生鳞胎，鳞胎生干木，干木生庶木。招摇生程君（一曰若），程君生玄玉，玄玉生醴泉，醴泉生应黄，应黄生黄华，黄华生庶草。海间生屈龙，屈（一曰尾）龙生容华，容华生䔁，䔁生藻，藻生浮草。甲虫影伏，羽虫体伏。食草者多力而愚，食肉者勇敢而悍。吞者八窍而卵生，咀嚼者九窍而胎生。无角者膏而先前，有角者脂而先后。食叶者有丝，食土者不息。食而不饮者蚕，饮而不食者蝉，不饮不食者蜉蝣。ㄇ（一曰蚓）属却行，蛇属糸亏行，蜻办属往鸣，蜩属旁鸣，发皇翼鸣，蚣婿股鸣，荣原胃鸣。蜩三十日而死。鱼三月上官于孟津。鹧鸪向日飞。扁与鲫鱼，车螯与移角，并相似。凤雄鸣节节，雌鸣足足，行鸣曰归嬉，止鸣曰提衣失。麒麟牡鸣曰逝（一曰游）圣，牝鸣曰归和，春鸣曰扶助，夏鸣曰养绥。鳖无耳为守神。虎五指为ァ。鱼满三百六十年，则为蛟龙，引飞去水。鱼二千斤为蛟。武阳小鱼，一斤千头。东海大鱼，瞳子大如三斗盎。桃文竹以四寸为一节，木瓜一尺一百二十一节。木兰去皮不死。荆木心方。蛇有水、草、木、土四种。孔雀尾端一寸名珠毛。鹤左右脚里第一指名兵爪。蜀郡无兔鸽。江南（一曰来）无狼马。朱提以南无鸠鹊。鸟有四千五百种，兽有二千四百种。，楚鸠所生（骡不滋乳）。蔡中郎以反舌为虾蟆，《淮南子》以蛩为蠛蠓，《诗义》以蟊为蝼蛄，高诱以乾鹊为蟋蟀。兔吐子。鸬鹚吐雏。瓜瓠子曰犀，胡桃人曰虾蟆。虾蟆无肠。龟（一曰鼋）肠属于头。科斗尾脱则足生。鸟未孕者为禽，鸟养子曰乳。蛇蟠向王，鹊巢背太岁，燕伏戊巳，虎奋冲破，乾鹊知来，猩猩知往。鹳影抱，虾蟆声抱。蝉化齐后，鸟生杜宇。椰子为越王头，壶楼为杜宇项。一鹧鸪鸣曰「向南不北」，逃闾鸣「玄壶卢系项」（一曰颈）。豆以二七为族，粟累十二为寸。
